ID,Na23,Fe57,Zn66,Rb85,Mn55,K39,Se82,P31,Cu65,Mg25,Sr88,As75,Cd114,Ca43,Co59,Mo98,S34,Li7
7028,997.2204,147.36494,89.18944,392.9045,222.61098,71721.19,66.026085,15376.688,6.6740646,5841.5967,73.265656,0.9522663,2.2623763,44270.258,2.644858,3.3356209,12051.814,14.344994
7031,894.56586,135.58891,97.44459,392.79416,222.8665,67104.81,83.11686,16365.7295,7.6517835,5276.273,68.724594,1.039439,2.5568745,43223.65,2.3426173,6.3274283,12927.816,14.934937
7033,1536.1553,142.78851,100.18054,337.04257,262.59625,62861.844,67.60004,12196.742,7.941376,4849.1245,71.9681,0.9405873,2.5708227,44754.23,2.4156609,4.4555526,11686.391,15.558574
7036,1421.9175,139.30794,90.51619,455.22012,231.43889,76246.15,61.456745,16111.702,7.6084642,4523.8105,71.85382,0.9790654,2.6878717,41181.984,2.6197526,6.063545,11394.706,13.422711
7058,2095.0012,146.0018,97.17956,385.76675,219.61502,75575.586,64.785194,19076.838,7.74847,5145.88,66.874115,1.1688546,2.2702231,41136.258,2.255735,22.157677,13893.789,13.6852455
7061,1946.8088,136.55014,87.25356,406.45474,216.64844,72865.94,73.81948,18375.465,8.860812,4548.7046,59.080982,0.98191106,2.4825075,40244.39,2.3192518,20.690453,13633.319,13.69592
7062,1084.8323,138.62329,87.50608,435.4841,222.25185,74425.695,75.36744,16590.752,6.7746677,4830.7485,70.90626,1.0476685,2.2179496,42708.473,2.5606434,8.87363,12079.731,14.807997
7063,794.76953,143.80663,112.83432,346.27405,247.72694,61503.004,76.39526,14139.702,7.934263,5184.012,65.80335,1.0165145,2.7003388,41866.625,2.521476,3.8012638,12271.238,15.684372
7064,1969.4121,145.00156,89.06902,398.2097,218.0245,63574.76,73.277176,15601.387,7.1645393,5285.24,72.26183,0.90777797,2.216544,46713.67,1.9512011,4.544167,10433.741,16.495928
7067,1046.615,137.69884,95.50074,413.78143,272.1141,70079.63,83.40517,15979.565,7.7292786,4523.1694,62.839127,1.0276687,2.724365,39475.414,2.9212737,2.9499557,13107.179,14.768081
7068,1369.0542,137.64217,88.280075,383.63284,222.35951,71160.68,99.404564,15502.998,8.218892,4838.799,58.188923,0.9505586,2.3612692,39196.207,1.6112876,10.640997,14106.12,14.1859455
7071,1183.1096,143.85588,80.71427,359.52258,222.37659,60562.363,70.50395,15179.444,7.272391,4923.898,69.51936,0.948602,2.3533354,44330.234,2.1017828,6.357688,12432.575,14.906477
7072,1179.8988,139.30794,92.2937,423.75836,239.48805,69294.17,69.39473,16591.262,8.359053,5129.3745,66.59969,1.0590681,2.6066825,42094.88,1.9532955,2.095717,12665.65,14.558635
7077,2009.3154,142.9934,95.83951,358.8195,225.71034,62621.016,93.38032,16267.342,7.525336,5133.721,70.14392,0.9185097,2.6238265,41551.465,2.4962766,5.5955653,14160.547,13.652206
7081,927.8263,137.71722,92.78456,398.23154,230.34848,67398.48,94.945114,14336.886,7.6869826,4788.0864,66.457275,0.9436049,2.4380322,39664.152,3.1092355,5.679364,15471.173,14.26703
7092,1434.8228,134.69275,94.895454,413.92456,219.33635,66879.0,85.32895,16281.104,7.7296157,4655.8813,60.068535,1.1030614,2.45277,39421.27,2.0187254,5.540674,14364.838,14.682583
7094,1103.8748,138.95924,93.669846,412.03964,236.66833,70853.96,71.04553,16713.264,7.868827,5038.379,69.65136,1.1005241,2.4573343,41227.39,2.241917,4.8057594,12628.258,15.092122
7096,1252.175,143.45781,88.70734,366.0651,249.31422,64812.03,69.06901,15461.502,7.973656,4806.465,71.53994,1.0497394,2.5187662,43477.32,2.4131498,0.87630993,12414.679,14.996064
7102,784.0421,143.55392,83.18331,373.48044,239.04712,74496.26,64.07349,16223.475,8.261753,4654.1064,70.23599,0.896403,2.1438851,45465.477,1.9065976,3.8698924,11787.17,14.8737755
7103,1080.2399,140.75642,90.463646,440.69067,242.4436,69483.69,70.63562,15962.491,8.385831,5350.3755,66.46378,0.9640844,2.8066394,42876.117,2.3537092,4.483269,12374.348,14.115531
7106,982.948,138.91232,97.85636,415.19092,255.32225,73336.01,73.5585,15409.403,8.111709,5130.8237,63.95381,0.89350826,2.8111727,42260.305,2.1785364,2.1526392,12830.966,14.389744
7107,922.9484,142.07388,85.85848,411.00116,229.17647,76010.45,65.40166,16537.83,7.332544,4760.286,65.57005,0.9181391,2.2319703,42650.89,1.6950413,20.974546,12816.999,14.025888
7109,1742.0886,138.94228,87.725945,396.87613,233.84525,68339.7,72.745186,15540.394,7.8256392,4899.5234,65.9297,0.91962194,2.3339887,42243.41,2.393315,4.0584836,12215.063,14.957945
7111,578.85315,139.08353,87.98785,415.10068,225.29256,70937.99,74.61647,15381.503,8.27468,5063.8335,70.730675,0.8923497,2.3711548,45056.188,1.9553679,4.3365355,12589.889,14.494844
7117,1147.0898,143.87804,84.7531,403.08344,221.26851,69181.35,60.402092,15579.219,7.8428745,5089.0576,67.62782,0.9731445,2.226719,42828.29,2.176817,2.6007113,11027.162,14.820988
7119,1236.962,140.6327,97.07978,387.80612,229.95511,64932.89,74.7567,15518.791,7.966213,4961.8667,67.81108,0.8723923,2.2818117,42408.926,2.0482209,1.3514605,11750.947,14.917979
7120,1130.2583,139.65399,108.03927,380.51358,278.33347,72509.164,82.096306,15534.028,8.530488,4034.2378,65.65969,1.0031419,3.3395948,39217.562,2.6415684,4.343675,14485.236,14.273694
7125,1480.0426,140.45862,98.97419,418.77655,223.97993,78122.23,68.94722,15483.346,7.7984757,4570.6265,64.245125,0.9542782,2.8414423,38718.434,2.4603884,1.506143,13086.673,13.699879
7126,1138.1501,147.08809,82.27653,404.60782,222.6698,73615.94,66.73149,16165.596,8.112867,4678.235,67.48293,0.9211168,2.2916045,41808.0,1.6966584,13.8154955,12744.103,13.97626
7127,1070.4647,137.19455,96.84714,353.0663,236.13762,64606.23,88.44703,15092.112,7.529541,5124.627,66.17562,0.9711772,2.825687,40525.73,2.1168675,3.319005,12827.304,14.944684
7130,944.3442,140.32538,88.46792,431.17093,229.85115,70234.85,57.230026,16707.041,7.9284096,4834.5923,67.10993,0.85330665,2.156303,43033.984,2.9487276,7.490969,12632.923,14.31029
7133,911.0138,140.83618,90.463585,529.9736,295.15793,79747.1,77.131454,15805.267,7.810097,4378.2847,69.58597,0.982474,3.0679367,41062.387,2.0708911,2.938986,12807.888,14.571877
7138,1232.0381,140.27937,89.84672,703.73895,225.68878,113710.88,71.93629,19670.344,7.6942935,4912.6147,65.790695,1.097694,2.396056,41078.277,2.7678425,9.895909,12775.045,14.838127
7143,939.144,140.45511,91.86985,395.28607,224.46138,69666.164,74.2605,15123.2705,7.4708757,5263.9478,70.98773,1.0750465,2.4678876,42619.78,2.8254347,4.9874783,12953.103,14.198061
7147,1010.7345,143.847,91.07801,360.96072,226.40144,68606.0,63.657528,15379.788,7.379329,5124.487,68.77122,1.1387974,2.517758,41801.098,2.159156,2.78075,13469.182,15.024111
7158,813.078,139.16745,99.26982,383.61954,225.79836,68355.64,64.20365,16844.74,7.2488756,5377.8716,71.534256,1.1594949,2.443496,43230.805,1.6863401,3.8890128,11260.304,14.566059
7160,1763.7479,141.51114,94.04518,366.041,232.43553,61423.355,74.74804,14566.281,7.6482873,5180.937,71.37107,0.92684907,2.3286092,43701.57,2.7023764,4.2997065,12273.205,15.0418
7161,986.5383,137.88855,93.237656,446.64932,234.03552,79102.06,73.72445,16807.574,7.9446545,5098.1543,66.92063,1.0679249,2.8313136,40504.37,2.9368527,5.331357,12663.22,13.656802
7162,642.3666,136.91313,99.6961,449.49323,241.24803,73752.11,67.256226,15358.703,7.8479533,4725.3105,68.17243,1.0832219,2.748955,42400.996,4.043433,3.4241757,11433.141,15.186568
7163,1251.394,137.5396,97.47226,412.42453,251.77725,76217.3,72.75599,14801.193,9.0365305,5081.3784,61.60271,0.9417959,2.6950655,40098.66,2.214932,7.3319087,12532.459,14.431386
7164,2422.049,133.50304,93.389305,416.82538,220.12262,71823.9,90.46808,18127.771,6.980915,4517.2207,69.56289,1.2777839,2.4746878,41303.1,2.698268,11.554188,14087.617,14.700791
7165,917.69354,134.59225,92.04186,387.23282,248.15591,65532.926,77.269516,16992.973,7.704077,4768.354,73.735695,1.0938723,2.9393456,41860.906,2.682429,3.3625019,12507.15,15.160822
7169,857.0806,137.07822,99.20293,453.5059,223.28307,78721.66,67.788536,18288.912,8.2130785,4941.1284,64.52034,0.91570383,2.4040601,40019.387,2.5682614,4.9857755,12655.481,14.175379
7177,1124.2587,143.08487,85.02667,381.21704,237.94997,64751.79,70.14363,15301.085,7.95621,5356.7812,64.62757,1.0560901,2.3859181,41418.95,2.1017046,2.8461702,12336.2,14.843804
7181,961.10913,138.24052,102.76246,330.22772,247.86377,62661.906,68.300285,13691.382,8.1616745,4898.438,68.467896,1.033971,2.747963,41061.83,2.0942197,10.211873,12396.191,15.659933
7183,1032.0568,133.90436,91.10259,523.0588,216.10007,86988.26,78.902245,17803.502,7.925937,4772.004,65.83975,1.1333611,2.4352133,39969.79,2.2550259,2.9021392,13046.49,13.9616375
7186,990.05005,142.03586,108.45728,328.61212,247.55164,56873.266,66.613976,14812.102,8.177698,5210.009,68.36063,1.1464376,2.5942492,43573.81,2.3249753,4.13298,12220.079,15.516359
7192,997.5017,140.98604,96.45225,412.0756,223.77782,76456.945,75.66537,15794.61,7.287636,4374.058,66.13767,1.032527,2.2580218,39626.06,1.8649243,5.4732137,13574.572,13.7963915
7199,1018.015,141.76607,84.94925,399.56885,221.65103,74032.0,70.65762,18244.025,7.5037184,4413.104,66.45088,0.9380853,2.2508276,41635.74,2.808566,5.8314843,12690.4,14.252675
7202,1283.9088,138.40608,87.501854,412.29724,227.61823,74715.54,70.02463,16565.379,8.462217,4270.802,62.972935,0.9895231,2.2890112,41431.926,2.4799023,7.146011,12848.115,14.976507
7203,1185.3257,139.46121,90.98035,373.12823,202.71133,75318.4,70.098465,16640.598,8.343905,5313.559,62.11805,1.0028279,2.225253,40872.285,1.510536,1.1351074,13488.752,14.293312
7207,1020.67456,139.96268,96.76588,459.77917,223.58275,78461.6,70.85515,15074.524,7.381826,5003.7476,73.45686,0.9106861,2.3473597,43960.707,3.1603377,1.5789812,12434.409,14.09429
7208,1388.8728,139.45033,97.31431,345.81308,227.59737,65150.188,68.289635,15890.555,8.456671,5310.53,66.58323,1.028971,2.469272,41940.082,2.0349085,6.4353476,12199.703,14.994996
7209,1219.5986,137.35628,89.75142,468.64304,222.25304,76534.39,62.69037,16652.09,8.427386,4928.4404,66.10972,0.8740195,2.217133,40647.08,1.8895266,6.1050158,11755.853,14.643323
7213,1012.32806,143.35905,96.58109,388.55243,229.63435,69424.164,70.66419,13391.033,8.88339,4675.5767,67.407074,0.99309397,2.2627015,44885.754,2.2676406,2.1100214,11785.36,14.234689
7217,778.3204,137.12009,85.72984,503.43326,220.65794,79749.805,75.27354,16721.133,7.278144,4890.767,63.433426,1.0677907,2.2844746,40499.613,2.683988,6.4666924,12031.555,13.616518
7218,921.0477,140.26619,94.551796,406.42673,237.54106,66708.664,69.52936,13894.542,7.7315946,4963.872,74.63251,1.0834544,2.6219995,46402.242,2.530567,1.9253175,11379.235,15.50133
7223,913.19464,144.00871,101.36839,390.31702,229.39273,72814.586,64.45869,15458.7,8.3616905,4434.9463,67.70539,0.9813697,2.7203913,41885.965,2.6299706,4.080879,11284.119,14.343166
7231,724.60284,144.15115,90.94871,428.56897,219.23961,81902.33,79.75411,15529.377,7.9792376,4563.002,62.056244,1.1161557,2.4156182,39762.918,2.4792576,6.132864,15401.673,14.519709
7244,1007.6308,139.1679,96.375435,377.90234,222.9127,68546.03,73.221306,16652.822,7.5427723,4897.452,67.73501,1.0473472,2.956847,40991.414,3.0376928,4.0776687,13296.47,14.233655
7248,1218.2297,140.81133,94.758446,378.37744,223.37747,63976.73,75.35768,14215.839,8.129512,4729.5195,73.09911,0.9482727,2.424066,44963.26,2.1327732,4.678634,10949.125,16.003464
7250,1253.5192,137.1163,90.595184,526.4436,230.34908,103208.37,67.792725,16011.616,9.047027,4825.7173,61.841484,1.0746746,2.5537152,39187.445,2.573218,4.5927362,12777.525,13.80211
7255,793.57336,140.21272,90.58596,369.19458,216.14119,68866.16,78.61567,17283.137,6.7314043,5225.3374,66.69668,1.0388188,2.2526176,42458.99,2.2227497,3.466958,12820.391,14.375657
7258,874.73566,139.46788,88.136566,449.92783,223.8068,80961.12,73.48803,15805.815,6.950836,4548.783,64.44357,0.9917459,2.1647196,42340.176,2.2897594,5.385853,12524.798,15.071634
7268,1338.2341,144.26088,94.40671,377.70734,237.21735,64181.688,72.35232,13590.9795,8.092514,4623.8843,68.31434,1.1015797,2.799239,42325.195,1.8479564,6.6706505,13177.392,15.202676
7273,979.59625,139.46472,93.80948,364.14233,241.52603,67048.18,56.63858,15222.779,8.063343,4877.1694,66.68168,0.978654,2.4778473,44313.207,2.407653,8.882763,10340.33,14.809909
7276,1053.9656,141.26494,97.32674,410.0116,232.2909,69909.35,70.39857,15832.483,7.483387,4552.6304,71.62922,1.0489795,2.588555,41604.473,2.713576,5.090823,11232.841,14.970971
7280,969.4809,139.79103,86.01394,313.82977,241.23964,56986.0,78.586876,14850.157,8.362126,4884.8755,67.450775,0.9355085,2.3219972,45497.246,2.619826,17.343939,13201.837,14.92617
7282,919.4627,142.45703,92.512085,381.85733,237.92397,68529.24,74.8287,15919.398,8.225304,4652.271,66.28112,1.0458367,2.5076535,43129.598,2.4537404,17.312845,11512.689,15.543341
7287,971.8877,141.94609,91.620094,407.1884,221.16391,73789.51,66.39127,15962.181,7.2198234,5374.2153,73.178,1.0557561,2.307171,45060.793,1.7655909,4.1078463,12502.218,14.662615
7288,868.83453,137.49596,88.30785,392.2356,222.70552,70798.68,83.31936,16468.438,8.264723,4567.6787,65.68524,1.1623827,2.6335182,39003.863,2.2992318,5.482086,14777.671,13.176659
7296,1391.7563,139.73357,95.33109,421.95047,240.20831,83014.945,68.16623,17691.65,7.6430736,4688.5576,68.26551,1.0445625,2.5830832,42533.984,1.8230605,3.838549,12251.644,14.887971
7298,1216.256,134.67699,93.14807,444.1,227.22765,73669.2,85.10406,14563.875,7.358118,4682.551,61.714058,1.0011485,2.3697238,38278.496,2.4906633,5.2704673,13611.043,13.6393175
7305,630.0164,140.19687,95.23593,384.47763,239.28287,73850.59,70.070915,16053.896,8.989884,5096.4683,68.08757,1.0064411,2.2172353,41697.29,2.2042563,11.244473,12092.996,13.948424
7306,1566.8671,141.60062,96.66633,406.6773,237.30148,75196.73,62.387123,16374.699,8.2654705,4365.6416,66.63447,0.98383564,2.4878867,41756.92,2.1467571,5.3618174,12324.245,14.709425
7307,764.553,142.66983,94.15213,396.4132,241.59088,73351.01,63.30444,15371.181,7.8437667,4223.9165,69.11047,1.0389661,2.8465447,40596.387,3.612978,4.27509,13152.793,15.190766
7314,1026.1575,138.31377,89.823425,406.59186,226.35374,70163.49,71.92181,15715.317,7.4218245,4903.412,66.63719,1.096213,2.5369184,40602.164,2.425611,4.8214755,12773.426,14.640467
7316,902.565,139.14406,98.48199,386.6834,259.47995,70028.91,67.24361,14422.714,9.389649,4579.399,68.33379,1.2090346,3.1818974,42095.836,3.2233508,4.92867,10127.055,15.951801
7319,839.6396,138.18147,94.98163,411.25058,228.98299,72039.98,94.31606,15449.477,7.0227723,4810.524,62.94301,0.97026813,2.6135433,39760.33,1.812205,4.775073,14571.898,14.684495
7320,2051.4155,138.35324,86.01321,387.59906,231.2338,70750.125,80.165794,16903.893,7.706921,4563.009,64.18226,0.9446599,2.3521357,41139.617,2.2038872,4.424519,13759.8955,14.211999
7322,1039.0759,143.64441,87.94594,450.55945,213.81812,76396.125,68.64435,15134.676,7.2646317,5184.1084,69.10775,0.8756854,2.245366,46993.723,2.1447558,5.09706,12608.954,15.0778885
7323,680.42755,143.64394,88.83237,419.3135,221.26402,72666.97,76.019,15941.3125,7.384694,4993.4478,71.37459,1.0075986,2.376815,43211.13,1.9698216,0.8028146,13264.948,14.405952
7327,1198.6063,142.71588,91.34392,410.49448,215.68623,76545.73,69.64661,15047.595,7.8181443,4493.857,59.20493,0.95330334,2.2381024,40055.52,2.7916093,2.8123436,11933.948,14.649304
7328,1101.8595,141.91002,90.394356,464.73114,219.79062,86584.94,78.00963,14779.11,7.5946193,4418.0933,74.407715,0.89216846,2.392394,44158.668,3.637967,5.3802314,12759.174,13.980245
7332,1187.5363,137.1998,100.52219,391.34402,240.89398,68777.64,77.31331,15023.719,8.082087,4454.903,67.98651,0.91977906,2.3954284,42472.703,2.3937068,4.0523334,13329.933,14.620338
7333,1191.7522,141.3969,83.13743,450.70724,224.81308,80119.805,75.65597,17096.123,6.412168,5051.275,64.982155,0.89567447,2.2422812,41139.34,1.898382,3.9940896,12249.654,14.181018
7337,830.3849,136.64676,96.07305,363.46667,228.18842,73101.44,69.89189,16346.252,7.9841814,4967.2437,64.71727,1.0282745,2.6865358,39762.67,2.6452584,4.881388,15126.8125,13.541242
7342,856.52155,143.00656,87.759926,473.90094,214.75116,74896.8,73.394005,16324.485,7.881786,5062.19,72.804886,0.9007522,2.249329,46159.83,2.1503327,4.0914445,12487.667,14.363802
7343,660.6757,139.57793,111.60951,375.3379,248.81322,72020.86,74.43589,14484.625,8.60126,4802.5645,66.68711,0.9743596,2.6700895,41863.8,2.0680413,4.0028243,13212.208,14.6556835
7344,870.5914,143.16727,91.38141,463.26233,226.15811,74941.43,86.455986,13642.928,6.9135723,5436.585,74.246704,0.91093445,2.1315503,44383.2,1.8205557,4.464335,12348.609,15.413285
7346,1017.1274,138.8887,93.42742,405.94547,211.3091,67909.445,73.10891,16421.908,7.629707,5655.38,64.84325,1.0729731,2.384313,39312.902,1.4227719,3.6480534,11991.326,15.161456
7347,1263.4083,136.88673,113.75985,403.6117,245.17592,68777.086,62.42827,13841.989,7.9898043,4827.6475,70.21904,0.960817,2.7299616,42475.707,2.454439,1.0879012,11425.056,15.093011
7349,944.15955,138.89888,89.817726,405.30072,246.30623,70580.016,66.21375,16937.975,7.6613517,4958.756,67.21409,0.961034,2.6026018,41600.39,2.5070992,6.2048345,11744.381,14.250316
7350,1004.0956,141.28403,92.08647,366.10446,229.18011,70267.91,64.9931,16450.111,7.8380656,4967.3486,64.89194,1.1877828,2.4580564,45404.63,2.8137498,5.839947,12221.68,14.027481
7353,771.65936,145.17009,88.8953,517.4203,238.50728,90627.72,68.59459,15903.857,7.495367,5330.487,69.48872,0.9467356,2.3082786,44135.902,2.0410454,3.8312898,13206.538,14.767631
7354,877.10236,142.03706,95.83417,374.11084,240.22517,68119.336,69.65311,15226.668,8.287719,4922.7334,63.844013,0.9357804,2.484665,40362.863,2.1553292,11.427046,12978.558,14.300447
7356,1585.7299,138.51509,91.404106,426.66357,216.74962,69344.03,71.27261,15286.193,7.9914875,4844.513,63.23585,0.8427932,2.138172,41840.76,1.7754902,12.321111,13164.759,13.990501
7372,1360.6995,142.42981,87.44303,393.93146,228.53139,69625.61,75.01544,15146.315,8.514715,4834.047,67.69767,0.93151397,2.2814581,43245.74,1.8020473,6.512354,13455.783,15.304578
7373,2020.6898,140.51025,88.66966,420.12317,227.98384,69995.12,71.41651,13737.414,7.5981703,5192.0024,67.85649,1.1487525,2.4209146,43788.15,1.9308013,9.937117,12801.76,15.698879
7377,1234.5211,140.29196,91.62893,396.54282,228.6673,67230.984,73.50251,14383.869,7.816459,4831.79,67.15885,0.9651073,2.276228,43623.01,1.7155967,4.50655,11891.088,15.754959
7378,677.2495,142.36485,84.93674,405.374,223.75851,67042.08,80.695496,15819.749,6.3966155,4929.927,64.17644,1.2977147,2.1525264,42654.637,2.1612031,0.7621197,13682.796,14.563303
7382,1050.8777,138.96416,110.782074,445.87357,213.68982,77847.26,61.48162,17342.865,7.2999825,5381.8936,65.93776,0.9852517,2.4915,40637.7,2.2683172,5.82464,10736.316,14.468911
7383,899.3392,139.01463,91.44495,382.10233,252.3136,72134.44,76.75844,15770.223,7.736873,4529.209,64.76668,1.0917908,2.779122,40709.414,2.7677498,2.0333226,12683.809,13.082675
7384,1075.7201,145.37444,81.23008,369.57175,236.44028,60862.164,66.9376,15578.936,8.087869,4454.098,67.43841,1.1223503,2.2945552,41280.832,2.0834084,12.076001,11759.853,14.91863
7387,1604.2828,144.51385,97.42412,378.4018,221.04482,66767.44,76.9923,15914.453,7.998061,4819.316,67.31958,0.88456947,2.159893,44612.297,1.6600424,4.3117213,12900.212,15.086157
7394,1054.8492,142.06058,111.89736,496.12054,247.63692,96336.32,65.896095,16474.45,10.18367,4375.1904,65.55006,0.98652697,3.200397,39688.49,2.7465246,4.486536,13151.06,14.156126
7396,1417.8254,138.82846,84.389046,412.5598,231.17879,72535.6,72.100494,16348.284,7.9235806,4858.811,66.02044,0.9365332,2.4802544,40062.973,2.8177366,1.4785382,12788.905,13.495489
7404,835.7455,141.73872,86.15455,490.87384,222.48933,80563.234,69.63516,15580.21,7.9697046,5237.6733,63.00146,0.90179205,2.0835488,41562.375,1.9259977,2.136392,12764.134,15.17343
7411,1299.8843,139.35727,92.73153,488.71945,217.74034,92014.28,67.88303,16379.737,6.752689,4996.7344,65.42704,1.0587136,2.403754,39538.74,2.4713361,3.7580209,10222.97,14.1524315
7413,959.3852,139.53825,91.4387,381.4746,226.73563,73267.87,63.584297,14631.175,8.066718,5343.63,73.164536,0.954054,2.553424,42123.484,2.1157808,17.904985,11316.068,14.103884
7415,1070.4993,138.66537,92.97483,419.93518,218.09601,78817.43,61.02912,15739.289,8.29843,5533.42,65.04933,0.9827117,2.3218338,40324.004,2.4583602,18.663588,11933.67,14.033285
7416,1157.2766,142.9172,89.43917,361.21744,224.30992,73692.555,66.13699,14918.952,8.33238,5017.155,67.419136,0.88043654,2.3029628,43585.5,1.9790229,3.8283088,12536.885,14.781811
7417,925.7184,141.3637,87.526146,439.325,222.49538,77321.38,61.880894,16922.791,7.316318,5359.0474,60.177265,0.9469194,2.0906332,41273.617,1.8163333,2.1724265,12567.971,14.805879
7418,2057.85,137.83261,85.95831,407.03098,228.87894,75248.36,74.82106,16342.612,7.945273,4323.9604,60.536835,0.97683024,2.2767777,39334.637,2.019391,3.5822208,13229.326,14.864456
7419,1120.0739,138.78523,107.06686,391.99155,237.94017,69326.15,65.98471,15951.328,7.7217946,4525.568,67.00201,1.0200182,2.532587,41781.02,2.4239264,5.5685716,12784.441,14.874949
7424,593.8952,138.95763,98.42938,425.1685,228.83566,76987.38,55.84585,15216.125,7.804427,4850.8467,69.05222,0.93869215,3.0137928,41817.473,2.0355241,2.792546,10723.927,14.784391
7430,847.2964,137.81238,95.39845,391.8447,274.96884,70481.734,70.3834,17361.207,7.886388,4891.9946,67.37573,0.9188336,2.8225977,43232.434,2.4245784,4.3859973,11824.404,15.015421
7461,669.0718,138.2708,100.92811,380.87192,221.11157,64191.3,65.47334,16833.256,7.1776257,5097.588,67.98578,0.8812628,2.5367365,41989.523,2.807671,4.9864798,11756.928,14.868332
7477,1000.92206,139.40683,87.66464,389.4672,230.23318,65064.008,88.13632,15688.895,7.692064,4871.8286,65.08997,0.97770697,2.188685,41254.7,2.203566,5.0460277,12398.99,14.577908
7514,861.0214,143.94536,91.222115,437.8375,233.16359,82734.44,66.19791,15963.62,9.642965,4636.4204,64.813416,0.896697,2.53883,41355.18,2.2522535,4.944256,10019.359,15.510224
7515,1547.918,143.17856,91.159485,365.83142,242.09068,64040.254,66.96259,13990.2295,7.8353567,4963.7744,71.53145,0.8723768,2.3030918,46457.43,2.190461,4.668842,11530.656,15.1228895
7516,1095.9816,136.49773,99.5549,417.06586,247.23663,71991.13,70.556625,16593.275,8.892637,4517.696,63.447807,0.9851745,2.7835102,40896.43,2.701425,12.005851,10255.301,16.288103
7517,1414.9122,139.25366,87.8526,410.80875,232.63937,74521.44,75.60194,14544.013,7.5399156,4175.5454,57.026573,0.8582327,2.340157,39491.656,2.5575047,2.3470914,13211.21,14.875518
7520,1251.7932,143.33893,89.869896,388.67313,224.49844,67517.664,60.565308,16104.079,7.401991,5101.31,71.58484,0.8813464,2.336373,43933.867,1.8592091,1.1304691,11386.4795,14.927451
7521,1165.1426,136.06464,82.19297,391.8018,231.38303,66684.22,63.134384,15508.846,8.571238,5230.1885,67.56312,1.0057456,2.160766,43733.906,1.8831811,4.3780146,10109.635,14.91386
7523,889.14606,142.55115,90.72697,345.54913,238.24716,58874.406,76.367836,16586.7,8.685037,4852.2637,70.986275,0.8680735,2.2141516,46289.22,2.1313114,4.840251,11790.053,16.277065
7525,1090.9454,142.32329,85.80522,438.75925,226.54553,79673.19,64.23584,14576.55,7.581821,5258.7993,66.06126,0.84159315,2.4637344,42097.023,2.346969,16.423275,10531.866,14.858046
7717,1614.1116,144.57805,93.16383,387.81723,232.91515,67014.84,74.28205,13892.976,7.9480524,5028.882,70.49653,0.92849064,2.5052512,44024.44,2.4289086,3.258367,12011.035,14.913316
7917,1575.1906,136.72177,93.726555,409.3389,228.7473,70541.86,69.2627,16098.645,8.8567095,4363.255,65.29135,0.8939289,2.8779583,40775.332,1.8652695,6.8170247,12168.438,15.420131
7947,1208.0293,141.52115,96.85955,494.51816,233.01396,84321.07,64.27427,16393.111,8.524312,5178.318,64.37567,0.9362695,2.3266256,42718.938,2.1133142,19.94381,11916.7,15.042986
8077,1273.8649,143.91487,97.20047,377.7991,223.50807,71476.3,63.19635,16043.305,6.997854,4982.217,68.41245,1.0248805,2.4909322,43542.17,2.5233529,4.802594,11109.669,14.157438
8132,1672.658,141.31625,93.438614,416.542,249.11708,73879.75,71.67979,15609.126,8.186345,4612.7915,62.953983,0.93098676,2.5168703,39698.957,3.043854,20.75012,13743.468,14.117083
8214,867.78394,137.586,85.734695,472.95303,228.1529,72952.62,75.40708,16050.991,7.718965,5199.0635,64.40278,0.9661033,2.2475703,42663.137,1.8616866,6.591476,12834.732,16.313768
8222,1750.1517,141.50096,90.06281,424.30667,224.4319,70385.234,75.718216,16026.101,6.6782036,4926.4424,63.82743,0.8943074,2.3631537,40840.008,2.112381,8.100315,13699.025,14.353683
8227,693.7551,140.6951,82.649315,387.13675,215.79659,66603.0,67.54549,18204.857,8.167178,4963.986,66.34013,1.0243059,2.383986,41226.184,3.4392407,6.023265,12127.284,14.334374
8230,792.33435,138.82051,86.362,423.48474,217.09935,72452.875,67.38058,15891.578,8.788065,5578.6724,65.73738,1.0077462,2.2181954,41274.305,2.5112302,6.4646306,13187.637,14.841742
8231,974.8364,142.07652,91.898315,368.19333,237.93651,73392.06,57.687046,17433.19,8.000079,5261.095,66.03003,0.94210416,2.2687025,42802.29,2.539148,7.235099,12063.828,13.98131
8233,1957.7126,142.8291,96.683525,371.2855,231.5178,64773.76,68.03777,14383.781,8.725941,4742.9053,69.78305,0.9877346,2.4699533,43603.52,2.4133554,4.206451,12543.297,14.993449
8234,847.7812,143.30869,91.54604,379.3661,236.41931,65269.23,76.844696,16903.936,8.2482195,4219.805,63.828007,0.8997803,2.323719,43385.62,2.365279,5.6204424,12707.628,15.457156
8235,810.72546,136.78078,93.81614,421.5396,236.01503,72195.38,106.17832,15474.329,8.147668,4856.2393,61.48375,0.8643837,2.263518,41384.87,2.3508008,2.9983857,16254.99,14.09181
8236,727.10846,137.41249,104.77422,366.53918,260.96216,64388.902,72.43672,16676.377,8.897559,4955.652,70.41077,0.9992543,3.3614988,41900.094,2.75186,6.0314555,12309.934,14.366268
8237,984.1458,144.49547,91.205696,339.60648,211.34726,68298.14,66.597534,15938.265,7.8656664,5072.968,68.23229,1.1631709,2.6782823,41443.39,3.2816343,4.469578,13337.736,14.178695
8238,915.44763,137.04909,89.66446,449.13318,236.63477,73660.39,79.99888,14813.232,7.1818213,4738.987,67.43142,0.92289907,2.5028794,42417.938,2.150789,5.217951,13289.435,15.020294
