ID,TYPE,Na23,Fe57,Zn66,Rb85,Mn55,K39,Se82,P31,Cu65,Mg25,Sr88,As75,Cd114,Ca43,Co59,Mo98,S34,Li7
9659,Graine,63.438732,20.050238,24.964151,40.020817,23.360462,5946.5566,8.023071,5122.227,2.780891,1376.7338,5.7700353,1.8462346,0.15100396,4798.774,0.3313012,0.5419232,3339.0708,2.7014296
9660,Graine,32.7448,19.666252,21.06809,44.07302,24.43643,6060.6772,30.675692,5039.329,2.701207,1309.6433,6.5255365,1.4140439,0.15731978,4618.6753,0.28276962,1.2537968,3853.0833,1.6856382
9661,Graine,50.897667,19.597181,19.77708,40.6861,18.95909,6525.3696,47.845287,4920.771,3.1119504,1386.3359,4.7254443,1.753086,0.32556015,4125.074,0.28172708,1.4745002,4573.494,1.5448029
9663,Graine,49.512,19.75202,20.144571,40.969494,21.203083,6696.519,18.39286,5255.1875,2.8298244,1261.1816,5.938281,1.7726434,0.13993272,4394.4434,0.22835864,0.9544895,3312.7441,2.6333766
9664,Graine,75.97111,19.75007,20.075264,47.80138,21.870077,7408.6406,13.936084,5186.138,2.8952959,1422.7058,4.666541,1.6478804,0.042607613,4264.082,0.27384904,0.6279051,3601.2463,3.271977
9665,Graine,82.320015,20.806072,20.445631,44.7691,21.90651,6936.5747,18.884281,5237.155,2.7267213,1355.6494,6.264766,1.5475531,0.13193177,4429.551,0.28705814,1.0362313,3517.8645,1.5996305
9666,Graine,48.77668,19.383818,17.513065,44.579865,26.25835,7403.5156,7.450177,5277.4756,3.10163,1427.5347,5.4890447,1.7308036,0.077156864,4356.463,0.29720825,1.2664864,3375.3298,1.9369658
9667,Graine,23.58925,19.543638,19.785309,42.198063,23.995766,7167.4424,10.450582,5437.886,2.7232134,1411.6621,5.3963647,1.6953626,0.11598505,4209.3896,0.2714602,0.72561014,4086.6826,1.9052664
9668,Graine,39.928825,19.814135,18.439703,42.252495,25.628862,6793.7437,19.024557,5344.184,2.6126347,1304.6066,6.7156997,1.4729323,0.025977742,4874.0596,0.30155453,1.3857157,3712.6743,2.0328736
9669,Graine,32.034153,19.718786,19.807947,42.723606,28.078356,7049.137,9.059646,5265.6143,2.7052505,1281.1467,6.411546,1.4664859,0.20552447,4749.1587,0.26791674,1.4926828,3829.857,1.4466593
9670,Graine,36.145744,19.97302,19.869743,52.283024,22.24185,8311.292,20.11078,5445.9683,3.1720257,1492.3223,4.9117627,1.3905799,0.09280285,4365.001,0.27758586,1.4591901,3241.691,1.1744747
9671,Graine,40.560875,19.037918,20.094667,47.997337,20.050978,7150.651,16.396397,5129.1855,2.7743,1412.4156,5.52476,1.7428746,0.055526745,4269.5537,0.25682312,1.4229877,2880.9954,2.3477328
9672,Graine,32.390545,19.919798,21.351418,40.47762,27.233036,6351.033,13.971188,5149.7183,2.6312993,1238.7771,6.542206,1.4581556,0.14552465,4678.36,0.31483376,1.3376026,3813.0068,1.7905723
9673,Graine,119.71479,19.91559,19.080639,46.457516,21.893095,6707.61,17.116182,4991.1543,2.6338797,1348.591,6.5420656,1.6891329,0.101105146,4428.6235,0.2704664,1.0777373,3787.4907,3.0519164
9676,Graine,40.336506,19.791847,22.63746,42.479095,22.73496,7002.431,10.371107,5339.842,2.6761818,1426.0537,5.5250144,1.7103848,0.021531696,4335.8965,0.27605778,1.0345715,3758.0557,1.7855214
9677,Graine,27.795153,18.725758,19.331814,37.943295,28.632515,6199.2715,4.5424976,5101.0684,2.535616,1356.3743,7.1590223,1.684635,0.095135346,4521.548,0.28672332,1.3318207,3701.8242,2.3883183
9678,Graine,36.913963,21.24161,21.814,36.115723,28.802923,6013.4004,9.890996,5083.66,2.811759,1347.1606,6.0595274,1.5539373,0.33079973,4641.894,0.3255701,1.4090134,3780.9043,1.876013
9679,Graine,27.169107,21.289774,22.156532,40.31531,22.226843,6923.21,9.464171,5263.7886,2.904865,1569.3782,5.17615,1.8281857,0.13264178,4150.722,0.27640402,1.3024266,4026.6829,1.9715792
9680,Graine,32.434883,20.244307,18.337862,40.544743,22.814548,6370.967,9.902671,5266.11,2.8264108,1537.1517,5.0878515,1.6815737,0.045392126,4202.184,0.28161696,1.0786898,3943.7617,1.7570968
9681,Graine,26.067238,18.621105,20.445501,43.706066,21.74145,6690.8765,8.649744,5176.6797,3.240413,1679.169,5.1934905,2.0627909,0.12015983,4189.1733,0.28932038,0.6910137,3227.1587,2.2611697
9682,Graine,46.600536,19.540033,23.048948,48.83283,22.129503,7499.388,14.480289,5393.303,2.9154456,1652.7748,4.824692,1.972015,0.059739072,3984.94,0.26939708,0.84114915,3922.5593,2.306985
9683,Graine,38.557747,19.681404,18.774223,42.32756,20.19626,6846.565,11.012503,5174.073,3.0134144,1618.2245,4.9236484,1.9306915,0.0889194,4099.2715,0.27707088,0.8485359,3588.0798,2.1087832
9684,Graine,41.8284,20.51945,19.523329,36.436176,26.502356,6257.0977,18.519836,5005.4214,2.8473234,1428.9578,5.8987684,1.5734375,0.10101142,4599.0747,0.28618944,0.82471544,4021.302,1.669254
9685,Graine,49.85114,18.479607,20.461704,41.708084,30.983908,5273.189,5.619782,4914.8237,2.2595203,1321.7883,5.2799325,1.8140402,0.06280477,5216.382,0.26850688,1.0461928,3675.5918,2.0708218
9686,Graine,74.902534,19.262367,19.995115,39.224236,26.760912,6429.0444,7.777342,5236.0767,2.6035664,1367.8783,5.952549,1.632246,0.09371324,4551.442,0.28339416,1.4473479,3752.394,2.4116564
9687,Graine,33.756607,20.321825,19.012764,40.447033,26.795189,6547.66,12.4430485,5142.205,2.5531228,1436.5273,5.709156,1.6219304,0.14873461,4547.306,0.26670992,0.88450646,3650.473,2.2555978
9689,Graine,26.573896,19.208368,22.66826,40.849186,27.449093,7293.96,9.075148,5192.662,2.6681566,1377.4327,5.1637836,1.716171,0.19337852,4005.9998,0.40456268,3.0769746,3976.2717,1.8780696
9690,Graine,41.57588,17.672298,24.428715,42.40882,28.52299,7110.132,8.438345,5136.901,2.8533382,1435.8789,5.4565434,1.7486194,0.16454206,4032.1506,0.29204354,1.8166823,3082.2747,1.776458
9691,Graine,41.657776,19.848715,20.85822,42.75781,25.471806,7191.8086,5.984484,5311.67,2.8613338,1517.5826,5.354843,1.847672,0.14271913,4393.836,0.29503876,0.9261154,3797.4617,2.058344
9692,Graine,46.64838,19.220556,21.288174,42.665348,25.257673,7019.5176,10.38869,5121.9487,2.752924,1370.1658,5.536278,1.7008433,0.1349258,3983.443,0.29013637,1.1967782,3598.2776,1.6644213
9693,Graine,40.46668,19.235813,22.169722,45.64299,22.73842,7348.5293,2.3860002,5021.504,2.6541317,1321.362,6.026511,1.87571,0.046044968,4180.1206,0.27828163,0.8411108,3857.9932,1.9290127
9694,Graine,39.754333,18.616982,20.923565,50.370632,17.035934,7346.3906,17.963743,5099.6885,2.8626957,1389.012,4.861587,1.7074478,0.11810477,3948.763,0.2989531,0.81550956,4093.2065,1.9730929
9695,Graine,43.309658,19.111862,26.447906,38.714245,31.49666,6337.6567,8.27137,4893.3525,2.9771771,1221.5311,7.2530737,1.6120462,0.40307075,4166.318,0.31117418,1.250679,3185.8003,1.8259113
9696,Graine,39.262367,20.094994,21.33118,46.69156,17.82104,7621.962,7.5398455,5170.656,2.5601578,1429.957,5.818572,1.641167,0.10480797,3916.7676,0.26790217,1.0353235,4448.037,1.7538421
9697,Graine,34.66885,19.792027,21.8154,46.42986,19.059277,6707.1475,12.906214,5082.936,2.8207436,1286.7042,5.225234,1.6958696,0.0719352,4132.6963,0.26148984,1.205058,3600.8687,1.8045899
9698,Graine,26.350342,19.873152,29.189636,45.412796,20.971336,6868.6567,22.685776,5128.614,3.0841112,1427.3895,5.6359367,1.5241214,0.099387296,4087.2979,0.23282075,1.3821611,4098.353,1.6432623
9699,Graine,21.67232,19.45052,21.98849,40.858406,24.95274,6124.0596,14.74831,4953.111,2.8134851,1335.8284,6.515853,1.4976103,0.18396191,4481.912,0.29189447,1.0545171,3222.4695,1.8625944
9700,Graine,27.537045,18.855536,23.535912,46.93558,23.345118,7064.1123,5.9271812,4702.028,2.5482566,1502.3274,7.34703,1.6539171,0.16529638,4553.919,0.3346521,0.88545066,2790.128,0.63785505
9701,Graine,31.638317,21.058733,21.930328,44.108162,23.38669,6968.4346,9.279031,5102.4375,2.4688382,1279.9086,5.800212,1.6630234,0.119391985,4150.4146,0.49203598,1.1189626,4095.703,2.270176
9703,Graine,34.078217,18.974434,22.44007,46.48482,22.714277,6608.7197,18.047806,5177.0425,2.7595067,1349.4489,6.147341,1.5816184,0.109112926,4490.0317,0.2728049,1.4436679,3777.1106,2.247353
9704,Graine,42.884735,19.294218,23.369665,50.65536,20.355045,7831.8438,21.703716,5260.9575,3.2571099,1296.9436,5.059938,1.5127343,0.10020959,4081.774,0.29705533,1.2433354,3866.0347,1.5202953
9705,Graine,44.321255,18.824223,19.373386,54.49872,23.741499,7892.8413,21.026453,5161.2754,2.95015,1539.1388,6.100562,1.7743555,0.08551069,4305.499,0.2802109,1.1257895,3033.0447,1.9867619
9706,Graine,25.792812,20.694551,22.083105,42.078712,23.968517,6691.68,7.2427135,5158.5933,2.4886131,1437.8568,6.7458453,1.5560614,0.124298535,4525.5186,0.28711715,0.99553925,3793.1975,1.966669
9707,Graine,26.02341,18.86285,23.306921,42.708042,29.633402,7283.378,17.803934,5176.0044,2.7942276,1380.1199,6.011327,1.5055677,0.20946752,4149.6074,0.355413,1.2601013,4258.499,1.6407871
9708,Graine,39.10071,21.36791,20.875921,41.09335,23.330935,7179.7646,13.46222,5365.1177,2.5569556,1410.1705,5.416078,1.450188,0.07005139,4320.0093,0.28428856,0.7561556,4374.3486,1.9124527
9709,Graine,31.102175,20.123411,21.93356,47.041462,24.886452,7544.2007,12.74945,5225.4683,2.5283365,1336.5972,4.4408684,1.5961927,0.38449886,4066.6138,0.29632303,1.617742,3282.031,1.7134867
9710,Graine,28.535603,19.25205,22.216482,47.261833,20.36976,7522.5293,18.540575,4928.218,2.821436,1307.0841,4.742224,1.4068091,0.19944328,3658.4402,0.32266837,0.780138,4042.0334,1.9298921
9711,Graine,40.933617,19.061424,22.246336,41.72151,25.528717,7064.944,10.0298395,5364.504,2.5676684,1522.3279,4.9153595,1.7431147,0.1790027,3743.031,0.29625842,1.0101174,4099.712,1.4576324
9712,Graine,30.23089,19.82431,20.76979,41.18619,22.46012,6770.845,10.690218,5247.03,3.0636811,1581.7712,4.787519,1.625874,0.2901051,4011.8376,0.3175068,1.1268067,4099.483,0.97736365
9713,Graine,77.724365,20.057384,23.809668,41.27445,22.64198,6306.635,23.314438,4756.91,2.8871818,1467.9966,4.8989363,1.8972329,0.101458944,4278.9355,0.28939876,0.40506414,3399.595,1.9620842
9714,Graine,32.277542,19.52914,19.139153,41.62693,21.43303,6610.4834,17.174957,5082.562,2.6203089,1461.4204,5.1302667,1.7328391,0.13911368,4388.696,0.27241582,1.0471958,3602.1013,2.1843033
9716,Graine,52.872066,19.884256,21.383356,43.38936,20.078161,7268.537,28.211664,5350.63,2.9654605,1445.2091,5.068938,1.6032836,0.08122965,3853.6482,0.322323,1.8788401,3792.478,1.5323514
9717,Graine,35.7058,19.546324,23.22144,57.71578,22.391293,7771.7876,22.090183,5265.238,2.9394135,1439.1351,5.378672,1.4823331,0.0962055,4084.4983,0.26386803,1.9786358,4032.4817,1.6263351
9718,Graine,78.01844,19.232147,20.036621,39.828846,26.51974,6468.6416,6.8322287,5079.6997,2.8552494,1427.5121,6.698527,1.4482272,0.10969521,4855.298,0.2717027,1.0174737,3397.3325,2.4938354
9719,Graine,42.09166,20.57314,22.046545,39.499073,24.42302,6624.6357,17.563847,5327.5933,3.0412967,1343.8252,6.610383,1.575543,0.069428824,4655.7725,0.26062435,0.7872146,3642.406,1.6864582
9720,Graine,16.121872,19.721972,22.16534,36.732506,23.388988,6437.698,16.634825,5084.6504,2.6022692,1352.5188,4.388058,1.6864264,0.06410353,4325.055,0.2640597,1.7746245,4226.4624,1.9347522
9721,Graine,20.263453,20.4984,23.887197,38.483803,22.605259,7077.8525,1.8217822,5325.902,2.9186282,1471.8667,4.389517,1.617573,0.23427135,4077.9927,0.25954685,1.1637901,3945.6135,2.02819
9722,Graine,23.578613,19.264454,22.162718,34.189877,20.19698,6186.956,6.9424024,5105.4146,2.6681316,1384.8092,4.9371057,1.787769,0.0750855,4789.7036,0.2709753,1.0996594,4161.0786,2.2657793
9723,Graine,31.945803,21.415531,18.587433,45.27873,20.638676,6821.4287,9.969402,4649.199,2.9412975,1369.9022,5.7533255,1.7356665,0.10616742,4243.896,0.29278758,0.69874454,3476.8018,1.7881734
9725,Graine,65.97383,21.201397,22.267384,41.697495,23.519638,7254.9727,35.600143,5253.64,2.8393478,1303.3167,5.0975714,1.4771371,0.17505758,4180.3003,0.27718627,1.433962,4094.774,1.3876185
9726,Graine,133.54543,19.617884,20.7658,39.758125,21.514112,6934.8438,30.97921,5232.7217,2.807774,1393.3146,6.0252805,2.141119,0.18755342,4305.6943,0.28031322,2.156087,3563.5278,2.8581266
9727,Graine,43.177265,19.92594,42.497887,42.93993,23.606808,7153.735,22.350624,5186.1714,2.9195306,1385.9646,5.022308,1.4120786,0.28882906,4034.4763,0.2957583,1.6968912,4004.3213,1.7600522
9728,Graine,41.402473,18.558578,21.046574,45.616177,24.334064,7214.6074,6.2804365,5067.988,2.8142183,1402.8483,6.3739867,1.9550818,0.034816522,4068.1072,0.27303565,1.1137971,3345.7695,2.51008
9729,Graine,34.253372,20.806753,21.251143,38.50162,25.35778,5815.1626,5.308036,5059.386,2.6017535,1470.6313,6.302216,1.6509922,0.1925518,4614.746,0.29094502,1.476853,3446.4106,2.6085837
9730,Graine,27.390436,19.435396,25.979855,46.495216,25.907045,7704.284,12.305073,5141.806,2.8661823,1429.3236,5.762609,1.7037416,0.14526327,3977.8342,0.20741817,1.6796663,3779.1597,1.865556
9731,Graine,27.284613,20.894245,22.685879,40.599678,27.80111,6525.887,2.8996563,5102.7285,2.6795938,1469.8418,6.834935,1.8153266,0.21789366,4389.793,0.30303738,1.1075692,3392.4866,2.3769956
9732,Graine,40.072826,19.180141,18.626293,41.61161,21.559599,6545.2734,3.558262,5110.8887,2.4925194,1453.6436,6.073994,2.0634167,0.11714966,4562.1685,0.28087094,0.6456318,3099.4258,2.6884863
9733,Graine,33.04055,20.933765,20.493023,41.65206,24.795734,6778.2554,9.957675,5215.4956,2.6929727,1356.1508,6.0097995,1.7371118,0.04995571,4523.7656,0.27628878,0.68288267,3008.459,2.1868014
9735,Graine,23.167439,18.706789,21.060303,46.728336,21.25495,7309.9004,8.226965,5112.514,2.6747365,1273.3319,6.321717,1.5796769,0.19620427,4319.5293,0.2721451,1.1521564,3062.6987,2.2232907
9736,Graine,32.36874,20.152908,21.039417,44.04148,23.818216,6961.994,3.969759,5154.03,2.6733704,1607.4506,5.6363497,1.8799033,0.08182418,4216.1777,0.27455762,0.6492455,3602.2222,2.5408666
9737,Graine,74.253944,19.359886,20.632723,38.873745,25.489061,6256.33,6.5262327,5405.0664,2.743592,1553.243,6.529169,1.7243619,0.2157136,4471.2734,0.26811346,1.797811,3694.4746,2.0337903
9738,Graine,14.3707695,20.342524,22.196705,37.758457,29.156637,5962.49,3.6512146,5144.049,2.4985633,1556.1996,7.2832975,1.5483392,0.27209666,4347.956,0.31457877,1.1876884,3952.538,1.8502676
9739,Graine,27.459852,19.95176,22.351713,42.688072,27.546827,6967.14,11.411235,5131.609,2.5774317,1633.2526,5.7750177,1.5577209,0.11198475,4213.5264,0.3051035,1.0933456,3991.805,1.9241607
9741,Graine,31.147043,19.829288,20.433052,47.35909,21.68418,7164.8613,23.059227,5280.9873,2.7296743,1390.8893,6.1133103,1.5774912,0.07824519,4140.658,0.28722772,0.9077216,3683.4802,1.8238968
9743,Graine,32.869385,20.431099,21.332384,40.425392,27.611326,6357.211,14.55133,5070.821,2.9895678,1484.422,5.531975,1.6471894,0.035472684,4346.885,0.29558957,1.2073095,3432.6106,2.5531147
9744,Graine,24.175625,19.820642,19.71494,44.955585,22.396444,6742.613,9.395913,5052.4814,2.672886,1453.4269,4.35144,1.7313762,0.09577736,4058.0515,0.24809141,0.6635169,3922.6768,2.5713558
9745,Graine,45.370743,18.136742,20.853237,42.66843,25.079744,6687.141,15.358461,5159.3545,2.654701,1600.1404,5.9300885,1.7077951,0.085663944,4858.416,0.26718667,1.2557449,3295.7444,2.6791797
9747,Graine,32.19462,20.220636,22.159023,38.52708,25.483217,6843.5166,1.0772407,5131.48,2.7930028,1563.2295,5.4414363,1.7775791,0.030897586,3956.9675,0.2866678,1.2985548,3505.6133,2.5114098
9748,Graine,72.8774,20.246536,22.968172,38.391834,24.807785,6999.479,9.344565,5148.748,2.732914,1504.0962,5.272513,1.7187599,0.25359654,4482.3823,0.29744235,1.0158329,3616.5752,2.4528363
9749,Graine,26.747152,21.529018,20.723366,32.717354,25.556711,5877.876,-1.0695742,5245.8037,3.0843432,1515.817,4.755577,1.7061298,-0.016685437,4526.405,0.2799237,2.577705,3762.0015,0.9819337
9754,Graine,42.201767,21.170721,17.437607,40.28667,23.95042,6023.306,11.31356,5069.3774,2.5946074,1535.5398,5.1566114,1.8009123,0.06047348,4543.515,0.309888,0.9169516,3551.6038,2.9547231
9755,Graine,40.02615,20.494577,25.383154,45.76835,19.873365,7160.6724,14.881747,5428.3516,2.7311761,1377.709,4.807054,1.6116036,0.026592504,4544.2446,0.26754466,1.2431931,3748.473,2.5351648
9756,Graine,20.657906,21.186846,20.430756,41.600475,22.08535,6787.324,12.517153,5436.576,2.4532552,1410.8369,4.877176,1.727021,0.107520774,4419.102,0.40685165,1.4500849,4314.2705,3.239796
9757,Graine,45.341007,16.763584,19.088861,51.65213,24.026295,8199.839,8.669467,5104.2607,3.165389,1772.0457,3.4558053,2.0131385,0.056772627,4088.7812,0.2717231,0.6784894,3196.6182,1.7263507
9758,Graine,27.91335,21.014637,21.22324,43.457123,36.81724,7401.231,7.358271,5607.8296,2.2501478,1455.0859,5.6717634,1.4288995,0.09465598,4396.5386,0.2981131,0.50986767,3751.3115,1.5658748
9759,Graine,60.85997,19.353819,19.71918,42.4922,27.95699,7559.132,2.731224,4745.3125,2.74474,1342.5537,4.7833695,1.9773239,0.052419983,4027.0334,0.2624944,1.8706288,3374.0566,4.13444
9761,Graine,56.463226,19.744696,24.9964,40.238167,21.135912,6963.966,19.748165,5348.988,2.703699,1531.036,5.2524085,1.6403493,0.11523659,4052.0686,0.29819053,1.2885704,4874.6406,1.8772616
9762,Graine,34.275307,19.456482,22.83345,43.14701,19.620462,7043.968,5.87654,5444.1895,2.4169433,1561.1176,4.977628,1.5297086,0.11147944,4145.423,0.3003232,2.6762393,3652.8303,2.718428
9764,Graine,111.232735,19.43168,21.75344,40.737892,20.020344,7261.486,39.52986,5653.8516,2.6436388,1601.658,4.5571656,1.6949633,0.06217798,3945.0713,0.28465977,1.4336375,3990.6426,1.5344242
9766,Graine,30.870705,19.990015,19.649595,38.704422,33.217403,6580.1245,17.891752,5339.8047,2.5503743,1618.0328,4.8102665,2.209303,0.19194618,4281.646,0.27599505,0.6272847,3536.6292,1.7858331
9768,Graine,43.31089,19.541582,20.065828,49.978207,17.33578,7202.8384,10.765358,5395.3677,2.545415,1383.3956,6.1777096,2.169508,-0.011702983,4175.538,0.27901363,1.0283986,3165.5342,3.429766
9769,Graine,85.78861,19.535963,18.743351,43.166973,20.361794,6515.1533,8.7047205,5190.427,2.6012561,1408.9502,6.1569867,2.1737008,0.045385472,4140.515,0.23512353,0.37867036,3448.028,2.06673
9770,Graine,45.628876,19.285423,30.053877,38.89231,22.320724,6756.8545,-1.5008875,5246.9297,2.6585274,1344.3246,5.6686125,1.5965222,0.12241631,4143.192,0.26473513,1.1891497,3587.9187,2.0872133
9771,Graine,73.86243,20.470818,19.647049,38.98834,37.370853,5787.395,1.7014984,5142.9526,2.547387,1382.5837,5.93125,1.6220464,0.006411044,4631.527,0.28758794,0.8322351,3595.3198,2.1217787
9772,Graine,33.43235,20.129473,27.775055,39.642555,29.224794,6358.16,5.3504424,5096.752,2.8969512,1430.1434,5.747345,1.5982372,0.11014177,4100.023,0.25743884,0.801825,3820.2827,1.8251754
9774,Graine,37.079712,19.61974,22.520102,40.996124,26.51436,6859.9043,14.33188,5258.041,2.6668844,1324.8083,5.750722,1.6444904,0.1356437,4189.936,0.29386276,0.79956466,3302.6482,1.6705081
9775,Graine,43.215664,20.595236,19.725943,42.45268,32.496193,6801.369,6.9471326,5142.2363,2.6967716,1439.414,6.423925,1.6799043,0.090555966,4449.838,0.3182766,0.9803881,3151.7866,1.3272178
9776,Graine,40.71343,18.69131,18.30107,43.640846,26.704046,6626.8486,18.325453,5094.7188,2.6302238,1407.0017,6.3736663,1.691264,0.033936586,4432.599,0.2578506,1.2386469,2927.7576,1.8736352
9777,Graine,52.954876,20.266218,21.469313,38.80349,28.502321,6227.7656,10.18798,5426.989,2.5327148,1421.5947,7.0771646,1.6577243,0.18567678,4668.425,0.28955886,0.8640942,3413.5986,2.0193987
9778,Graine,37.817596,19.115664,18.047308,46.360294,22.892641,7321.507,9.342093,5294.887,2.7018287,1468.3237,5.4768605,1.9651065,0.16892986,3965.5498,0.30426082,0.980535,3166.6687,2.569714
9779,Graine,29.29731,20.273218,22.54343,37.09785,32.434914,5876.014,8.085273,5185.1025,2.5122886,1394.1501,6.642113,1.6942543,0.078844704,4507.655,0.32422444,0.78173476,3934.0723,2.6316493
9780,Graine,39.419,19.310427,20.561699,38.752758,29.824776,6511.2627,12.708481,5177.881,2.8929298,1426.1844,5.734595,1.4607136,0.12815927,4378.203,0.27073666,1.5251317,3637.4202,2.205615
9781,Graine,34.22242,20.652115,28.853142,40.222725,42.349255,7072.604,11.234661,5380.7266,2.9073663,1486.6343,5.116302,1.334911,0.20539482,3846.3901,0.40191805,0.63392264,4146.2456,1.6591072
9782,Graine,24.495333,19.780056,24.277647,42.093353,32.74898,6901.158,4.966995,5151.9453,2.6434517,1314.5201,5.8832884,1.5263135,0.20595592,4167.625,0.42225224,0.87392354,3314.8694,1.4670992
9783,Graine,42.544777,19.38864,23.182407,41.139416,22.498009,7201.312,7.5156665,5130.5435,2.853789,1410.79,6.0841765,1.730086,0.083243094,4156.721,0.27808356,1.368897,3351.0662,1.9656029
9784,Graine,26.963392,19.947435,22.798649,42.37518,30.818264,6588.906,8.0745735,5209.274,2.661391,1445.511,5.8698483,1.49526,0.0755405,4557.574,0.30892748,0.94428444,3191.7764,1.617257
9785,Graine,43.604164,19.150192,25.57811,41.640526,36.249027,6367.8906,9.0226555,5071.701,2.7719655,1206.5254,7.1204576,1.4957911,0.20164517,4443.168,0.3121977,1.2085906,3216.6267,1.825
9786,Graine,36.807472,19.908314,24.788076,37.66505,29.546934,6460.321,10.160862,5580.0347,2.8235765,1354.6803,6.301983,1.5888649,0.25062498,4426.7324,0.2999446,1.2543936,3527.933,1.5582998
9787,Graine,47.7218,20.51705,23.105698,37.68052,30.767645,5557.0493,6.278813,5180.255,2.6053886,1349.8007,6.794254,1.4213034,0.15977286,4708.7837,0.30953422,0.7634052,3345.5383,2.6921103
9788,Graine,44.9231,19.44904,23.269716,43.193733,26.470095,7238.8486,14.147907,5310.8525,2.910137,1457.0161,5.1287694,1.8907022,0.26270902,3823.681,0.29499418,0.76947534,3558.527,1.6224741
9789,Graine,20.180984,20.754522,21.678308,37.722614,29.95086,6754.4893,13.325681,5441.4844,2.7016542,1323.2949,5.206354,1.510023,0.086681776,4481.025,0.2843085,1.123069,3648.323,1.1661319
9790,Graine,64.374695,20.526993,27.375969,35.34524,26.711452,6436.3096,6.4073076,5385.789,2.5507777,1293.7311,6.271982,1.5588748,0.17127372,4494.413,0.2827395,0.6159805,3645.8438,2.0593312
9791,Graine,39.533733,19.301556,23.241877,38.398064,35.620777,7228.6523,4.62103,5142.596,2.9198492,1378.711,5.808439,1.3636491,0.4886208,4208.8486,0.37392318,2.6277149,3261.7139,1.3325815
9792,Graine,28.698284,18.515692,19.884449,38.411934,32.676136,6319.9272,5.226088,5125.3657,2.7534814,1366.9779,5.9736047,1.5492132,0.21126044,4089.2737,0.29611796,0.5931281,3565.7278,2.0345464
9793,Graine,226.44049,19.215132,22.136555,40.58575,35.949203,6226.62,9.733304,5124.713,2.5125701,1335.118,6.320531,1.4892446,0.13451736,4167.1226,0.31246623,0.60723096,3370.55,2.2829118
9794,Graine,80.601974,19.430841,20.972893,50.75123,26.713291,6992.2705,9.498477,4978.783,2.759652,1301.8029,4.6017814,1.8859336,0.08321311,4244.418,0.30109546,0.990135,3807.0183,1.522751
9795,Graine,42.594215,20.696089,21.872982,37.506397,27.755692,6573.198,11.291824,5119.806,3.0807393,1481.6627,5.9588394,1.5352348,0.11094709,4216.8086,0.28519654,0.5463958,3775.3867,1.0005308
9796,Graine,39.494152,20.073444,19.283419,43.62407,26.680222,7283.6704,7.201982,5110.719,3.0757015,1484.3754,4.8853564,1.6210047,0.14871444,3820.3806,0.3094013,1.5381509,3684.5632,1.4254262
9797,Graine,35.293877,20.250498,22.132896,42.158062,26.90303,6322.1313,7.3228045,5211.189,2.7963405,1434.4196,6.014583,1.5903983,0.087356545,4273.495,0.28139225,0.5583685,3599.11,1.9343705
9798,Graine,38.72795,19.169102,23.994478,41.028538,27.522547,6834.912,7.079997,5251.0024,2.8955784,1405.5156,6.1644044,1.753894,0.098812334,4303.104,0.29756773,1.0993806,3782.0872,1.5097042
9799,Graine,50.162045,19.709515,21.181704,38.300697,24.595957,6102.332,9.003781,5265.396,2.4511218,1484.023,6.4914255,1.6338989,0.11039242,4352.3735,0.28317502,0.7905785,3247.0881,2.7048872
9800,Graine,128.54987,20.202654,20.39101,39.16795,25.050411,6722.77,7.7660527,5306.088,2.6908557,1539.066,5.94039,1.8925182,0.0858742,4116.421,0.2831958,0.8556947,3549.6206,2.0757523
9801,Graine,30.940105,19.395533,24.818047,37.6181,36.119446,6517.4897,11.829843,5460.7305,2.7485576,1269.2722,7.1644034,1.5659652,0.1632041,4508.3647,0.28956008,1.0984659,3873.922,1.324533
9802,Graine,50.884655,20.325577,18.671476,35.767273,28.345861,6165.105,5.6532335,5132.3887,2.471417,1467.0879,6.9179187,1.569684,0.09195563,4390.806,0.28101745,0.8502238,3623.0188,2.2384765
9803,Graine,38.90339,20.175238,23.275005,38.497646,28.741339,6879.7017,4.935115,5379.431,2.7580569,1366.3766,6.160915,1.8533487,0.16411181,4213.628,0.34264448,0.8399909,3503.6877,1.7590466
9804,Graine,27.131598,19.713964,20.259642,34.700535,29.82947,5365.5996,11.161451,5102.5474,2.493213,1385.5123,7.246484,1.5385252,0.23761591,4753.4487,0.28101668,1.2995377,3872.3672,2.516349
9805,Graine,25.56988,19.715826,21.318268,37.55753,28.921816,6167.523,10.809879,5127.5674,2.5167727,1384.4075,7.917747,1.5968034,0.13668522,4590.1533,0.27900743,0.9381097,3598.217,1.8281153
9806,Graine,31.212652,20.397615,26.098585,38.642525,32.174873,6012.492,7.4021316,5167.82,2.7033606,1318.9866,7.7352085,1.3944854,0.2603588,4647.777,0.4100911,1.0160635,3808.6167,1.4267838
9807,Graine,40.803856,19.933083,26.635849,37.86184,39.69351,6794.2725,2.39857,5287.705,2.4846494,1371.9365,5.763997,1.3976066,0.32831013,4317.5317,0.39940456,1.2574719,3331.5352,1.4826471
9808,Graine,26.752619,19.514927,21.337692,46.256054,23.964703,7453.4287,11.280439,5247.4834,2.9080145,1527.8643,5.1876526,1.7822416,0.20601836,3793.4697,0.2999473,1.0592998,3196.221,1.8504679
9809,Graine,73.231445,19.358606,21.547472,40.092197,24.997644,6972.8457,22.565987,5214.098,2.683318,1356.7559,5.7097235,1.6351626,0.18315503,4255.6562,0.27276832,1.4221032,4394.973,2.2603312
